period,pbp_order,abs_time,team_id,team_abbrev,lineup_size,lineup_player_ids_json,lineup_player_names_json,event_desc
3,253,1472.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Thompson 21' Pullup Jump Shot
3,253,1472.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Thompson 21' Pullup Jump Shot
3,254,1473.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Gafford REBOUND (Off:2 Def:2)
3,254,1473.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Gafford REBOUND (Off:2 Def:2)
3,255,1477.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Gafford 1' Putback Dunk
3,255,1477.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Gafford 1' Putback Dunk
3,256,1479.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Adams REBOUND (Off:3 Def:2)
3,256,1479.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Adams REBOUND (Off:3 Def:2)
3,257,1483.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Thompson Out of Bounds Lost Ball Turnover (P3.T5)
3,257,1483.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Thompson Out of Bounds Lost Ball Turnover (P3.T5)
3,258,1495.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Thompson 17' Pullup Jump Shot (13 PTS) (Irving 4 AST)
3,258,1495.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Thompson 17' Pullup Jump Shot (13 PTS) (Irving 4 AST)
3,259,1520.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Thompson 3PT Jump Shot (14 PTS) (Brooks 1 AST)
3,259,1520.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Thompson 3PT Jump Shot (14 PTS) (Brooks 1 AST)
3,260,1538.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Christie 16' Step Back Jump Shot (10 PTS) (Davis 6 AST)
3,260,1538.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Christie 16' Step Back Jump Shot (10 PTS) (Davis 6 AST)
3,261,1551.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Thompson 2' Driving Reverse Layup
3,261,1551.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Thompson 2' Driving Reverse Layup
3,262,1551.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Rockets Rebound
3,262,1551.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Rockets Rebound
3,263,1551.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",""
3,263,1551.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",""
3,264,1559.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Sengun 15' Jump Shot (9 PTS) (Ja. Green 3 AST)
3,264,1559.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Sengun 15' Jump Shot (9 PTS) (Ja. Green 3 AST)
3,265,1577.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Sengun P.FOUL (P3.T1) (J.Schroeder)
3,265,1577.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Sengun P.FOUL (P3.T1) (J.Schroeder)
3,266,1584.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Thompson 16' Step Back Jump Shot
3,266,1584.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Thompson 16' Step Back Jump Shot
3,267,1586.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Thompson REBOUND (Off:1 Def:2)
3,267,1586.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Thompson REBOUND (Off:1 Def:2)
3,268,1586.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Thompson P.FOUL (P3.T1) (P.Ransom)
3,268,1586.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Thompson P.FOUL (P3.T1) (P.Ransom)
3,269,1599.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Ja. Green 24' 3PT Jump Shot
3,269,1599.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Ja. Green 24' 3PT Jump Shot
3,270,1602.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Adams REBOUND (Off:4 Def:2)
3,270,1602.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Adams REBOUND (Off:4 Def:2)
3,271,1606.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Brooks 9' Driving Floating Jump Shot
3,271,1606.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Brooks 9' Driving Floating Jump Shot
3,272,1608.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Christie REBOUND (Off:0 Def:1)
3,272,1608.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Christie REBOUND (Off:0 Def:1)
3,273,1620.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Davis 9' Turnaround Hook Shot
3,273,1620.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Davis 9' Turnaround Hook Shot
3,274,1622.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Sengun REBOUND (Off:1 Def:4)
3,274,1622.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Sengun REBOUND (Off:1 Def:4)
3,275,1632.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Ja. Green 9' Fadeaway Jumper
3,275,1632.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Ja. Green 9' Fadeaway Jumper
3,276,1635.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Adams REBOUND (Off:5 Def:2)
3,276,1635.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Adams REBOUND (Off:5 Def:2)
3,277,1640.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Brooks 3PT Jump Shot (7 PTS) (Ja. Green 4 AST)
3,277,1640.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Brooks 3PT Jump Shot (7 PTS) (Ja. Green 4 AST)
3,278,1651.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Christie 8' Driving Floating Bank Jump Shot
3,278,1651.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Christie 8' Driving Floating Bank Jump Shot
3,279,1654.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Sengun REBOUND (Off:1 Def:5)
3,279,1654.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Sengun REBOUND (Off:1 Def:5)
3,280,1670.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Sengun 5' Driving Hook Shot (11 PTS)
3,280,1670.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Sengun 5' Driving Hook Shot (11 PTS)
3,281,1670.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MAVERICKS Timeout: Regular (Full 2 Short 0)
3,281,1670.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MAVERICKS Timeout: Regular (Full 2 Short 0)
3,282,1670.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",SUB: Marshall FOR Gafford
3,282,1670.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",SUB: Marshall FOR Gafford
3,283,1689.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Davis 7' Floating Jump Shot
3,283,1689.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Davis 7' Floating Jump Shot
3,284,1691.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Ja. Green REBOUND (Off:0 Def:2)
3,284,1691.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Ja. Green REBOUND (Off:0 Def:2)
3,285,1701.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Thompson S.FOUL (P4.T2) (P.Ransom)
3,285,1701.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Thompson S.FOUL (P4.T2) (P.Ransom)
3,286,1701.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Sengun Free Throw 1 of 2 (12 PTS)
3,286,1701.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Sengun Free Throw 1 of 2 (12 PTS)
3,287,1701.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",SUB: Exum FOR Thompson
3,287,1701.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",SUB: Exum FOR Thompson
3,288,1701.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Sengun Free Throw 2 of 2 (13 PTS)
3,288,1701.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Sengun Free Throw 2 of 2 (13 PTS)
3,289,1721.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Marshall 7' Driving Floating Jump Shot
3,289,1721.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Marshall 7' Driving Floating Jump Shot
3,290,1723.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Adams REBOUND (Off:5 Def:3)
3,290,1723.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Adams REBOUND (Off:5 Def:3)
3,291,1735.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Sengun 26' 3PT Jump Shot (16 PTS) (Brooks 2 AST)
3,291,1735.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Sengun 26' 3PT Jump Shot (16 PTS) (Brooks 2 AST)
3,292,1761.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Irving 3' Driving Finger Roll Layup
3,292,1761.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Irving 3' Driving Finger Roll Layup
3,293,1763.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Brooks REBOUND (Off:0 Def:2)
3,293,1763.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Brooks REBOUND (Off:0 Def:2)
3,294,1766.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Ja. Green 1' Running Reverse Layup (18 PTS) (Brooks 3 AST)
3,294,1766.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Ja. Green 1' Running Reverse Layup (18 PTS) (Brooks 3 AST)
3,295,1767.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MAVERICKS Timeout: Regular (Full 3 Short 0)
3,295,1767.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MAVERICKS Timeout: Regular (Full 3 Short 0)
3,296,1791.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Marshall 5' Driving Floating Jump Shot (6 PTS)
3,296,1791.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Marshall 5' Driving Floating Jump Shot (6 PTS)
3,297,1806.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Adams 7' Floating Jump Shot
3,297,1806.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Adams 7' Floating Jump Shot
3,298,1811.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Brooks REBOUND (Off:1 Def:2)
3,298,1811.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Brooks REBOUND (Off:1 Def:2)
3,299,1815.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Thompson 3PT Jump Shot
3,299,1815.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Thompson 3PT Jump Shot
3,300,1818.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Adams REBOUND (Off:6 Def:3)
3,300,1818.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Adams REBOUND (Off:6 Def:3)
3,301,1818.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",MISS Adams 1' Putback Layup
3,301,1818.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",MISS Adams 1' Putback Layup
3,302,1819.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",Rockets Rebound
3,302,1819.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Rockets Rebound
3,303,1819.0,1610612742,DAL,5,"[202681, 202691, 203076, 1629023, 1629655]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""P.J. Washington""]",""
3,303,1819.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",""
3,304,1819.0,1610612742,DAL,6,"[202681, 202691, 203076, 1629023, 1629655, 1631108]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""Max Christie"", ""P.J. Washington""]",SUB: Dinwiddie FOR Christie
3,304,1819.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",SUB: Dinwiddie FOR Christie
3,305,1829.0,1610612742,DAL,6,"[202681, 202691, 203076, 1629023, 1629655, 1631108]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""Max Christie"", ""P.J. Washington""]",Sengun 5' Turnaround Hook Shot (18 PTS)
3,305,1829.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Sengun 5' Turnaround Hook Shot (18 PTS)
3,306,1842.0,1610612742,DAL,6,"[202681, 202691, 203076, 1629023, 1629655, 1631108]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""Max Christie"", ""P.J. Washington""]",Davis 15' Jump Shot (26 PTS) (Exum 3 AST)
3,306,1842.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Davis 15' Jump Shot (26 PTS) (Exum 3 AST)
3,307,1867.0,1610612742,DAL,6,"[202681, 202691, 203076, 1629023, 1629655, 1631108]","[""Anthony Davis"", ""Daniel Gafford"", ""Klay Thompson"", ""Kyrie Irving"", ""Max Christie"", ""P.J. Washington""]",Brooks 19' Step Back Jump Shot (9 PTS)
3,307,1867.0,1610612745,HOU,5,"[1628415, 1630224, 1630578, 1631106, 1641708]","[""Alperen Sengun"", ""Amen Thompson"", ""Dillon Brooks"", ""Jalen Green"", ""Tari Eason""]",Brooks 19' Step Back Jump Shot (9 PTS)
